longitude,latitude,height_meters
12.484338,41.8921398,3.0
12.484977,41.8923027,3.0
12.4849237,41.8923211,3.0
12.4849008,41.8922849,3.0
12.4849179,41.892279,3.0
12.4849339,41.8923041,3.0
12.4849701,41.8922916,3.0
12.484977,41.8923027,3.0
12.4848106,41.8924795,3.0
12.4847842,41.8924889,3.0
12.4847398,41.8924199,3.0
12.4848858,41.8923679,3.0
12.4848981,41.8923872,3.0
12.4847786,41.8924297,3.0
12.4848106,41.8924795,3.0
12.4861954,41.8922002,3.0
12.4861993,41.8922039,3.0
12.4861611,41.8922188,3.0
12.4861324,41.8922391,3.0
12.4861267,41.8922353,3.0
12.4861519,41.8922166,3.0
12.4861954,41.8922002,3.0
12.4862284,41.8921809,3.0
12.4862619,41.8922125,3.0
12.4862474,41.892221,3.0
12.4862267,41.8922016,3.0
12.4862083,41.8922124,3.0
12.4861993,41.8922039,3.0
12.4861954,41.8922002,3.0
12.4862284,41.8921809,3.0
12.4843157,41.8921049,3.0
12.4843118,41.8921073,3.0
12.4843079,41.8921032,3.0
12.4843218,41.8920932,3.0
12.484322,41.892095,3.0
12.4843227,41.8920968,3.0
12.4843202,41.8921004,3.0
12.4843396,41.892119,3.0
12.4843323,41.8921239,3.0
12.4843157,41.8921049,3.0
12.4860689,41.89228,3.0
12.4860993,41.8922656,3.0
12.4860959,41.8922616,3.0
12.4861279,41.8922464,3.0
12.4861516,41.8922742,3.0
12.4860586,41.8923183,3.0
12.4860516,41.8923101,3.0
12.4860823,41.8922956,3.0
12.4860689,41.89228,3.0
12.485557,41.89253,3.0
12.4855633,41.892537,3.0
12.4854985,41.8925692,3.0
12.4855105,41.8925825,3.0
12.4854863,41.8925946,3.0
12.4854756,41.8925827,3.0
12.4854888,41.8925761,3.0
12.4854813,41.8925677,3.0
12.485557,41.89253,3.0
12.4854276,41.8918685,3.0
12.4854224,41.8918737,3.0
12.4854102,41.8918713,3.0
12.4854077,41.891879,3.0
12.4854013,41.8918866,3.0
12.4853231,41.8917759,3.0
12.4853346,41.8917716,3.0
12.4853493,41.8917955,3.0
12.4853763,41.891783,3.0
12.4854276,41.8918685,3.0
12.4845222,41.892709,3.0
12.4845636,41.8927501,3.0
12.4845245,41.892772,3.0
12.484483,41.8927308,3.0
12.4845222,41.892709,3.0
12.4850204,41.8923688,3.0
12.485025,41.8923443,3.0
12.4850523,41.8923389,3.0
12.4850943,41.892294,3.0
12.4851527,41.8923137,3.0
12.4851217,41.8923606,3.0
12.485098,41.8923701,3.0
12.4850669,41.8923891,3.0
12.4850204,41.8923688,3.0
12.4843491,41.892592,3.0
12.4843623,41.8926021,3.0
12.4843506,41.8926105,3.0
12.4843374,41.8926004,3.0
12.4843491,41.892592,3.0
12.4837343,41.8925566,3.0
12.4837423,41.8925507,3.0
12.4837562,41.8925517,3.0
12.483754,41.8925642,3.0
12.4837343,41.8925566,3.0
12.4840314,41.8926975,3.0
12.48406,41.8927253,3.0
12.4840571,41.8927344,3.0
12.4840501,41.8927379,3.0
12.4840343,41.8927323,3.0
12.4840116,41.8927066,3.0
12.4840314,41.8926975,3.0
12.4844037,41.8929665,3.0
12.4843996,41.8929612,3.0
12.4844213,41.8929528,3.0
12.4844317,41.8929631,3.0
12.4844261,41.8929723,3.0
12.4844272,41.8929779,3.0
12.4844325,41.8929851,3.0
12.4844583,41.8929751,3.0
12.4844665,41.8929751,3.0
12.4844261,41.8929923,3.0
12.4844037,41.8929665,3.0
12.4840635,41.8927171,3.0
12.4840881,41.8927136,3.0
12.484098,41.892721,3.0
12.4840992,41.8927405,3.0
12.4841079,41.892751,3.0
12.4840971,41.8927583,3.0
12.4840799,41.8927414,3.0
12.484077,41.8927305,3.0
12.4840711,41.892724,3.0
12.4840618,41.8927257,3.0
12.4840635,41.8927171,3.0
12.4849957,41.8908002,3.0
12.4850047,41.8907939,3.0
12.4850386,41.8907706,3.0
12.4850276,41.8907617,3.0
12.4850315,41.8907591,3.0
12.4850425,41.8907679,3.0
12.4850477,41.8907643,3.0
12.4851157,41.8908216,3.0
12.4851174,41.8908206,3.0
12.4851201,41.8908233,3.0
12.4851132,41.8908285,3.0
12.4851012,41.8908173,3.0
12.4850912,41.8908242,3.0
12.4850878,41.8908215,3.0
12.4850978,41.8908146,3.0
12.4850732,41.8907948,3.0
12.4850456,41.8908139,3.0
12.4850653,41.8908298,3.0
12.4850572,41.8908354,3.0
12.4850375,41.8908195,3.0
12.485028,41.8908261,3.0
12.4849957,41.8908002,3.0
12.4845509,41.8924233,3.0
12.4845495,41.8924184,3.0
12.4845555,41.8924166,3.0
12.484561,41.8924163,3.0
12.4845663,41.8924175,3.0
12.4845718,41.8924207,3.0
12.4845725,41.8924249,3.0
12.484566,41.8924258,3.0
12.4845639,41.8924232,3.0
12.484561,41.8924219,3.0
12.4845568,41.8924218,3.0
12.4845527,41.8924234,3.0
12.4845509,41.8924233,3.0
12.4846984,41.8926148,3.0
12.484727,41.892604,3.0
12.4847293,41.8926074,3.0
12.4847073,41.8926157,3.0
12.4847207,41.8926355,3.0
12.4847351,41.8926301,3.0
12.4847389,41.8926357,3.0
12.4847274,41.89264,3.0
12.4847393,41.8926575,3.0
12.4847524,41.8926526,3.0
12.4847547,41.8926561,3.0
12.4847321,41.8926646,3.0
12.4846984,41.8926148,3.0
12.4891602,41.8903859,3.0
12.4891532,41.8903752,3.0
12.4891622,41.8903719,3.0
12.4891569,41.8903638,3.0
12.4891623,41.8903618,3.0
12.4891569,41.8903535,3.0
12.4891639,41.890351,3.0
12.4891683,41.8903578,3.0
12.48918,41.8903535,3.0
12.4891844,41.8903603,3.0
12.4891735,41.8903642,3.0
12.4891824,41.8903779,3.0
12.4891602,41.8903859,3.0
12.48514,41.8908048,3.0
12.4851093,41.8907719,3.0
12.4850684,41.890738,3.0
12.485071,41.8907356,3.0
12.485113,41.89077,3.0
12.4851447,41.8908055,3.0
12.485134,41.8908132,3.0
12.4851313,41.8908111,3.0
12.48514,41.8908048,3.0
12.4894765,41.8902743,3.0
12.4895251,41.890262,3.0
12.4895289,41.8902704,3.0
12.4895028,41.890277,3.0
12.4895171,41.8903083,3.0
12.489538,41.890303,3.0
12.4895418,41.8903113,3.0
12.4895216,41.8903164,3.0
12.4895277,41.8903297,3.0
12.4895176,41.8903322,3.0
12.4895111,41.8903179,3.0
12.4894979,41.8903213,3.0
12.4894945,41.8903138,3.0
12.489505,41.8903111,3.0
12.4894904,41.8902792,3.0
12.4894799,41.8902819,3.0
12.4894765,41.8902743,3.0
12.4842417,41.892887,3.0
12.4842884,41.8928641,3.0
12.4843753,41.8929543,3.0
12.4843914,41.8929473,3.0
12.4844001,41.8929565,3.0
12.4843951,41.8929581,3.0
12.4843887,41.8929537,3.0
12.4843712,41.8929615,3.0
12.4843543,41.8929481,3.0
12.4843487,41.8929448,3.0
12.4843476,41.8929392,3.0
12.4843401,41.8929331,3.0
12.4843334,41.8929314,3.0
12.4843282,41.8929314,3.0
12.4843278,41.892925,3.0
12.484314,41.8929169,3.0
12.4843028,41.8929064,3.0
12.4842908,41.8928977,3.0
12.4842893,41.8928916,3.0
12.4842915,41.8928852,3.0
12.4842934,41.8928816,3.0
12.4842949,41.8928788,3.0
12.4842856,41.8928716,3.0
12.4842452,41.8928902,3.0
12.4842417,41.892887,3.0
12.484097,41.8930782,3.0
12.4841068,41.8930791,3.0
12.4841068,41.8930843,3.0
12.4840968,41.8930855,3.0
12.484097,41.8930782,3.0
12.4890826,41.8902497,3.0
12.4890973,41.8902447,3.0
12.4891065,41.8902596,3.0
12.4890918,41.8902646,3.0
12.4890826,41.8902497,3.0
12.489126,41.8902355,3.0
12.4891406,41.8902305,3.0
12.4891498,41.8902454,3.0
12.4891352,41.8902504,3.0
12.489126,41.8902355,3.0
12.4842617,41.8929577,3.0
12.484275,41.892958,3.0
12.4842747,41.8929671,3.0
12.4842615,41.8929669,3.0
12.4842617,41.8929577,3.0
12.4838415,41.8925649,3.0
12.4838524,41.8925568,3.0
12.4838663,41.8925671,3.0
12.4838553,41.8925752,3.0
12.4838415,41.8925649,3.0
12.4840573,41.8931206,3.0
12.4840662,41.8931288,3.0
12.4840619,41.8931338,3.0
12.4840499,41.8931258,3.0
12.4840573,41.8931206,3.0
12.4846092,41.8925134,3.0
12.4846177,41.8925103,3.0
12.4846458,41.8925528,3.0
12.4846373,41.8925559,3.0
12.4846092,41.8925134,3.0
12.4841253,41.8930758,3.0
12.4841311,41.8930862,3.0
12.4841181,41.8930898,3.0
12.4841142,41.8930787,3.0
12.4841253,41.8930758,3.0
12.4841364,41.8929013,3.0
12.4841491,41.892901,3.0
12.4841491,41.8929133,3.0
12.4841356,41.8929133,3.0
12.4841364,41.8929013,3.0
12.4841109,41.8927236,3.0
12.4841343,41.892753,3.0
12.4841262,41.8927559,3.0
12.4841062,41.8927292,3.0
12.4841109,41.8927236,3.0
12.4856725,41.8913306,3.0
12.4856869,41.8913257,3.0
12.485696,41.8913404,3.0
12.4856815,41.8913453,3.0
12.4856725,41.8913306,3.0
12.4841029,41.8927695,3.0
12.4840526,41.8927943,3.0
12.4840412,41.8927815,3.0
12.4840914,41.8927567,3.0
12.4841029,41.8927695,3.0
12.484054,41.8927415,3.0
12.4840634,41.8927312,3.0
12.4840761,41.8927435,3.0
12.4840638,41.8927506,3.0
12.484054,41.8927415,3.0
12.4840809,41.893075,3.0
12.48409,41.8930814,3.0
12.4840824,41.8930874,3.0
12.4840733,41.8930809,3.0
12.4840809,41.893075,3.0
12.4841295,41.8930537,3.0
12.4841388,41.8930623,3.0
12.4841242,41.8930698,3.0
12.4841183,41.8930607,3.0
12.4841295,41.8930537,3.0
12.4892944,41.890202,3.0
12.4893075,41.8901971,3.0
12.489314,41.8902066,3.0
12.4893008,41.8902115,3.0
12.4892944,41.890202,3.0
12.489256,41.8901922,3.0
12.4892691,41.8901873,3.0
12.4892755,41.8901969,3.0
12.4892624,41.8902018,3.0
12.489256,41.8901922,3.0
12.4893007,41.8901764,3.0
12.4893138,41.8901715,3.0
12.4893202,41.8901811,3.0
12.4893071,41.8901859,3.0
12.4893007,41.8901764,3.0
12.4893426,41.8901624,3.0
12.4893557,41.8901575,3.0
12.4893621,41.890167,3.0
12.489349,41.8901719,3.0
12.4893426,41.8901624,3.0
12.4837661,41.8925281,3.0
12.483781,41.8925286,3.0
12.4837803,41.8925393,3.0
12.4837654,41.8925387,3.0
12.4837661,41.8925281,3.0
12.4843001,41.892595,3.0
12.4843155,41.8926064,3.0
12.4843049,41.8926144,3.0
12.4842894,41.8926031,3.0
12.4843001,41.892595,3.0
12.4842514,41.8929888,3.0
12.4842642,41.8929976,3.0
12.4842532,41.8930024,3.0
12.484245,41.8929976,3.0
12.4842514,41.8929888,3.0
12.4841097,41.8927889,3.0
12.4841121,41.8928019,3.0
12.4840858,41.8928141,3.0
12.4840782,41.8928028,3.0
12.4841097,41.8927889,3.0
12.4840872,41.8930346,3.0
12.4840975,41.8930437,3.0
12.484086,41.8930509,3.0
12.4840757,41.8930418,3.0
12.4840872,41.8930346,3.0
12.4838847,41.892576,3.0
12.4838998,41.8925876,3.0
12.4838905,41.8925943,3.0
12.4838754,41.8925827,3.0
12.4838847,41.892576,3.0
12.4838022,41.8927065,3.0
12.483806,41.8927169,3.0
12.4837887,41.8927197,3.0
12.4837845,41.8927121,3.0
12.4838022,41.8927065,3.0
12.484086,41.8930553,3.0
12.4841011,41.893046,3.0
12.4841026,41.8930542,3.0
12.4840919,41.89306,3.0
12.484086,41.8930553,3.0
12.4893355,41.8902083,3.0
12.4893325,41.8902033,3.0
12.4893746,41.8901889,3.0
12.4893777,41.8901939,3.0
12.4893355,41.8902083,3.0
12.4841364,41.8922252,3.0
12.4841699,41.8922656,3.0
12.4841596,41.8922704,3.0
12.4841262,41.8922299,3.0
12.4841364,41.8922252,3.0
12.4841068,41.8928333,3.0
12.4841131,41.8928302,3.0
12.4841191,41.892833,3.0
12.4841131,41.8928377,3.0
12.4841068,41.8928333,3.0
12.4846782,41.8924184,3.0
12.4846736,41.892409,3.0
12.4847179,41.892394,3.0
12.4847226,41.8923996,3.0
12.4846782,41.8924184,3.0
12.4842945,41.8926188,3.0
12.4843118,41.8926318,3.0
12.484306,41.8926361,3.0
12.4842886,41.8926231,3.0
12.4842945,41.8926188,3.0
12.4842708,41.8929772,3.0
12.4842794,41.8929686,3.0
12.4842887,41.8929747,3.0
12.4842771,41.8929816,3.0
12.4842708,41.8929772,3.0
12.4840908,41.8928173,3.0
12.484102,41.8928127,3.0
12.4841106,41.8928214,3.0
12.4840986,41.8928251,3.0
12.4840908,41.8928173,3.0
12.4841981,41.8928412,3.0
12.4842052,41.8928493,3.0
12.484191,41.8928559,3.0
12.4841831,41.892849,3.0
12.4841981,41.8928412,3.0
12.4891678,41.8902396,3.0
12.489182,41.890234,3.0
12.4891879,41.8902412,3.0
12.4892137,41.8902329,3.0
12.4892178,41.8902317,3.0
12.4892134,41.8902234,3.0
12.489227,41.8902193,3.0
12.4892311,41.8902268,3.0
12.489246,41.8902223,3.0
12.4892624,41.8902528,3.0
12.4892802,41.8902475,3.0
12.4892754,41.8902385,3.0
12.4892882,41.8902347,3.0
12.4893299,41.8903121,3.0
12.4894195,41.8902854,3.0
12.4894157,41.8902784,3.0
12.489424,41.8902759,3.0
12.4894287,41.8902846,3.0
12.4894336,41.8902832,3.0
12.4894365,41.8902887,3.0
12.4893655,41.8903099,3.0
12.4893731,41.8903241,3.0
12.4893636,41.890327,3.0
12.4893571,41.890315,3.0
12.4893339,41.8903219,3.0
12.4893514,41.8903544,3.0
12.4893429,41.890357,3.0
12.4893251,41.8903238,3.0
12.4893024,41.8903306,3.0
12.4893184,41.8903601,3.0
12.4893297,41.8903567,3.0
12.489335,41.8903664,3.0
12.489314,41.8903727,3.0
12.4893123,41.8903695,3.0
12.4892552,41.8903865,3.0
12.489262,41.8903992,3.0
12.4892529,41.8904019,3.0
12.4892467,41.8903904,3.0
12.4891967,41.8904053,3.0
12.4892043,41.8904194,3.0
12.489194,41.8904225,3.0
12.4891808,41.8903979,3.0
12.4892428,41.8903794,3.0
12.4892373,41.8903691,3.0
12.4892472,41.8903662,3.0
12.4892532,41.8903774,3.0
12.4893081,41.890361,3.0
12.4892875,41.8903227,3.0
12.4893192,41.8903133,3.0
12.4892866,41.8902527,3.0
12.4892559,41.8902618,3.0
12.4892409,41.890234,3.0
12.489218,41.8902408,3.0
12.4891879,41.8902487,3.0
12.4892042,41.8902755,3.0
12.4892038,41.8902886,3.0
12.489195,41.8902926,3.0
12.4892009,41.8903057,3.0
12.4891954,41.8903063,3.0
12.4891891,41.8903098,3.0
12.4891883,41.8903138,3.0
12.4891938,41.8903204,3.0
12.4892038,41.8903194,3.0
12.4892105,41.8903285,3.0
12.4892025,41.8903304,3.0
12.4891921,41.890331,3.0
12.4891816,41.8903282,3.0
12.4891753,41.8903219,3.0
12.4891732,41.8903151,3.0
12.4891745,41.8903082,3.0
12.4891787,41.8903017,3.0
12.489187,41.8902973,3.0
12.4891853,41.8902929,3.0
12.4891734,41.8902972,3.0
12.4891656,41.8903031,3.0
12.4891608,41.8903106,3.0
12.4891596,41.8903189,3.0
12.489162,41.890327,3.0
12.4891679,41.8903341,3.0
12.4891766,41.8903393,3.0
12.4891871,41.8903421,3.0
12.4891983,41.8903422,3.0
12.4892108,41.8903391,3.0
12.4892146,41.8903476,3.0
12.4892002,41.8903512,3.0
12.4891849,41.8903511,3.0
12.4891706,41.8903472,3.0
12.4891588,41.8903401,3.0
12.4891519,41.8903316,3.0
12.4890805,41.890353,3.0
12.4890772,41.8903468,3.0
12.4891203,41.8903339,3.0
12.4891154,41.8903249,3.0
12.4890937,41.8903315,3.0
12.4890817,41.8903098,3.0
12.4891036,41.8903031,3.0
12.4891132,41.8903008,3.0
12.4891299,41.8903316,3.0
12.4891488,41.890326,3.0
12.4891473,41.8903194,3.0
12.489149,41.8903081,3.0
12.4891556,41.8902979,3.0
12.4891663,41.8902898,3.0
12.48918,41.8902848,3.0
12.4891783,41.8902814,3.0
12.489169,41.8902842,3.0
12.4891649,41.8902802,3.0
12.4891866,41.8902752,3.0
12.489187,41.8902786,3.0
12.489187,41.8902827,3.0
12.4891938,41.8902836,3.0
12.4891975,41.8902795,3.0
12.4891933,41.8902749,3.0
12.4891929,41.8902668,3.0
12.4891858,41.890268,3.0
12.4891824,41.8902724,3.0
12.4891757,41.8902721,3.0
12.4891766,41.8902671,3.0
12.4891879,41.8902608,3.0
12.4891841,41.8902546,3.0
12.4891778,41.8902565,3.0
12.4891678,41.8902396,3.0
12.4840708,41.8930431,3.0
12.4840826,41.8930515,3.0
12.4840831,41.8930543,3.0
12.484073,41.8930554,3.0
12.4840637,41.8930479,3.0
12.4840708,41.8930431,3.0
12.4839628,41.8929923,3.0
12.4839745,41.8930003,3.0
12.4839655,41.8930065,3.0
12.4839571,41.8930001,3.0
12.4839586,41.8929952,3.0
12.4839628,41.8929923,3.0
12.4842047,41.8930685,3.0
12.4842126,41.8930731,3.0
12.4842149,41.893079,3.0
12.4842049,41.8930815,3.0
12.4841987,41.8930747,3.0
12.4842047,41.8930685,3.0
12.4840693,41.8927496,3.0
12.4840753,41.8927607,3.0
12.4840615,41.8927663,3.0
12.4840544,41.8927543,3.0
12.4840693,41.8927496,3.0
12.4839106,41.8929364,3.0
12.4839106,41.8929294,3.0
12.4839386,41.8929169,3.0
12.4839643,41.8929416,3.0
12.4839307,41.8929573,3.0
12.4839106,41.8929364,3.0
12.4843763,41.8925635,3.0
12.484367,41.8925674,3.0
12.4843628,41.8925624,3.0
12.4843681,41.8925571,3.0
12.4843763,41.892558,3.0
12.4843763,41.8925635,3.0
12.4842356,41.892941,3.0
12.4842394,41.8929382,3.0
12.4842543,41.8929407,3.0
12.484251,41.8929485,3.0
12.4842334,41.8929502,3.0
12.4842356,41.892941,3.0
12.4843263,41.8928596,3.0
12.4843308,41.8928566,3.0
12.4844003,41.8929292,3.0
12.484419,41.8929498,3.0
12.4844074,41.8929542,3.0
12.4843263,41.8928596,3.0
12.484153,41.893038,3.0
12.4841631,41.893033,3.0
12.4841695,41.8930382,3.0
12.4841645,41.8930432,3.0
12.4841547,41.8930456,3.0
12.484153,41.893038,3.0
12.48408,41.8931114,3.0
12.4840872,41.8931078,3.0
12.4840922,41.8931105,3.0
12.4840863,41.8931165,3.0
12.4840798,41.8931165,3.0
12.48408,41.8931114,3.0
12.4841382,41.8930689,3.0
12.4841449,41.8930649,3.0
12.4841541,41.8930733,3.0
12.4841377,41.8930832,3.0
12.4841332,41.8930791,3.0
12.4841429,41.8930732,3.0
12.4841382,41.8930689,3.0
12.4841503,41.8929063,3.0
12.4841655,41.8928997,3.0
12.4841841,41.8929171,3.0
12.4842093,41.8929128,3.0
12.484211,41.8929224,3.0
12.4841847,41.8929315,3.0
12.4841503,41.8929063,3.0
12.4845722,41.8924565,3.0
12.4845759,41.8924526,3.0
12.4845815,41.8924526,3.0
12.484586,41.8924549,3.0
12.4845823,41.8924599,3.0
12.4845759,41.8924613,3.0
12.4845722,41.8924565,3.0
12.4893661,41.8903583,3.0
12.4893568,41.8903417,3.0
12.4893749,41.890336,3.0
12.4893801,41.8903453,3.0
12.4894546,41.8903222,3.0
12.4894587,41.8903295,3.0
12.4893661,41.8903583,3.0
12.4843789,41.8925691,3.0
12.4843871,41.8925766,3.0
12.4843879,41.8925827,3.0
12.4843875,41.8925872,3.0
12.4843815,41.8925869,3.0
12.4843804,41.8925772,3.0
12.4843752,41.8925719,3.0
12.4843789,41.8925691,3.0
12.489474,41.8901407,3.0
12.4894726,41.8901378,3.0
12.4894908,41.8901326,3.0
12.4895091,41.8901679,3.0
12.4895006,41.8901704,3.0
12.4894871,41.8901443,3.0
12.4894774,41.8901471,3.0
12.489474,41.8901407,3.0
12.4843716,41.8930097,3.0
12.4842501,41.892928,3.0
12.4842385,41.8929302,3.0
12.4842204,41.8929137,3.0
12.4842355,41.8928993,3.0
12.4843664,41.8929963,3.0
12.4843827,41.8929911,3.0
12.4843956,41.8929993,3.0
12.4843716,41.8930097,3.0
12.4838987,41.8929299,3.0
12.4838874,41.8929169,3.0
12.4839794,41.8928726,3.0
12.4839916,41.8928867,3.0
12.4840016,41.8928819,3.0
12.4840107,41.8928924,3.0
12.4839555,41.8929189,3.0
12.4839455,41.8929074,3.0
12.4838987,41.8929299,3.0
12.4838144,41.8926375,3.0
12.4838121,41.8926379,3.0
12.4838097,41.8926376,3.0
12.4838076,41.8926368,3.0
12.4838059,41.8926355,3.0
12.4838049,41.8926339,3.0
12.4838047,41.8926322,3.0
12.4838052,41.8926305,3.0
12.4838065,41.892629,3.0
12.4838083,41.8926279,3.0
12.4838105,41.8926273,3.0
12.4838128,41.8926272,3.0
12.4838151,41.8926277,3.0
12.483817,41.8926287,3.0
12.4838184,41.8926302,3.0
12.483819,41.8926319,3.0
12.4838189,41.8926336,3.0
12.4838181,41.8926353,3.0
12.4838165,41.8926366,3.0
12.4838144,41.8926375,3.0
12.4841103,41.8925611,3.0
12.4841079,41.8925614,3.0
12.4841056,41.8925612,3.0
12.4841034,41.8925604,3.0
12.4841018,41.8925591,3.0
12.4841008,41.8925575,3.0
12.4841005,41.8925558,3.0
12.4841011,41.8925541,3.0
12.4841023,41.8925526,3.0
12.4841041,41.8925515,3.0
12.4841063,41.8925508,3.0
12.4841086,41.8925508,3.0
12.4841109,41.8925513,3.0
12.4841128,41.8925523,3.0
12.4841142,41.8925537,3.0
12.4841149,41.8925554,3.0
12.4841147,41.8925572,3.0
12.4841139,41.8925589,3.0
12.4841123,41.8925602,3.0
12.4841103,41.8925611,3.0
12.4842963,41.8924619,3.0
12.484294,41.8924622,3.0
12.4842916,41.892462,3.0
12.4842895,41.8924612,3.0
12.4842878,41.8924599,3.0
12.4842868,41.8924583,3.0
12.4842866,41.8924566,3.0
12.4842871,41.8924549,3.0
12.4842883,41.8924534,3.0
12.4842902,41.8924522,3.0
12.4842924,41.8924516,3.0
12.4842947,41.8924516,3.0
12.484297,41.8924521,3.0
12.4842989,41.8924531,3.0
12.4843003,41.8924546,3.0
12.4843009,41.8924563,3.0
12.4843008,41.892458,3.0
12.4842999,41.8924597,3.0
12.4842984,41.892461,3.0
12.4842963,41.8924619,3.0
12.4838439,41.8926243,3.0
12.4838416,41.8926247,3.0
12.4838392,41.8926244,3.0
12.4838371,41.8926236,3.0
12.4838354,41.8926223,3.0
12.4838344,41.8926207,3.0
12.4838342,41.892619,3.0
12.4838347,41.8926173,3.0
12.4838359,41.8926158,3.0
12.4838378,41.8926146,3.0
12.48384,41.892614,3.0
12.4838423,41.892614,3.0
12.4838446,41.8926145,3.0
12.4838465,41.8926155,3.0
12.4838479,41.892617,3.0
12.4838485,41.8926187,3.0
12.4838484,41.8926204,3.0
12.4838475,41.8926221,3.0
12.483846,41.8926234,3.0
12.4838439,41.8926243,3.0
12.4838724,41.8926083,3.0
12.4838701,41.8926087,3.0
12.4838677,41.8926084,3.0
12.4838656,41.8926076,3.0
12.4838639,41.8926063,3.0
12.4838629,41.8926047,3.0
12.4838627,41.892603,3.0
12.4838632,41.8926013,3.0
12.4838644,41.8925998,3.0
12.4838663,41.8925986,3.0
12.4838685,41.892598,3.0
12.4838708,41.892598,3.0
12.4838731,41.8925985,3.0
12.483875,41.8925995,3.0
12.4838764,41.892601,3.0
12.483877,41.8926027,3.0
12.4838769,41.8926044,3.0
12.483876,41.8926061,3.0
12.4838745,41.8926074,3.0
12.4838724,41.8926083,3.0
12.4842227,41.8925035,3.0
12.4842204,41.8925039,3.0
12.484218,41.8925036,3.0
12.4842159,41.8925028,3.0
12.4842142,41.8925015,3.0
12.4842132,41.8924999,3.0
12.484213,41.8924982,3.0
12.4842135,41.8924965,3.0
12.4842148,41.892495,3.0
12.4842166,41.8924939,3.0
12.4842188,41.8924932,3.0
12.4842211,41.8924932,3.0
12.4842234,41.8924937,3.0
12.4842253,41.8924947,3.0
12.4842267,41.8924961,3.0
12.4842274,41.8924979,3.0
12.4842273,41.8924996,3.0
12.4842264,41.8925013,3.0
12.4842248,41.8925026,3.0
12.4842227,41.8925035,3.0
12.4838345,41.8925944,3.0
12.4838322,41.8925947,3.0
12.4838298,41.8925945,3.0
12.4838277,41.8925937,3.0
12.4838261,41.8925924,3.0
12.483825,41.8925908,3.0
12.4838248,41.8925891,3.0
12.4838253,41.8925874,3.0
12.4838266,41.8925859,3.0
12.4838284,41.8925847,3.0
12.4838306,41.8925841,3.0
12.4838329,41.8925841,3.0
12.4838352,41.8925846,3.0
12.4838371,41.8925856,3.0
12.4838385,41.892587,3.0
12.4838391,41.8925888,3.0
12.483839,41.8925905,3.0
12.4838381,41.8925922,3.0
12.4838366,41.8925935,3.0
12.4838345,41.8925944,3.0
12.4837878,41.8925182,3.0
12.4837855,41.8925186,3.0
12.4837831,41.8925183,3.0
12.483781,41.8925175,3.0
12.4837793,41.8925162,3.0
12.4837783,41.8925146,3.0
12.4837781,41.8925129,3.0
12.4837786,41.8925112,3.0
12.4837799,41.8925097,3.0
12.4837817,41.8925086,3.0
12.4837839,41.892508,3.0
12.4837862,41.8925079,3.0
12.4837885,41.8925084,3.0
12.4837904,41.8925094,3.0
12.4837917,41.8925109,3.0
12.4837924,41.8925126,3.0
12.4837923,41.8925143,3.0
12.4837914,41.892516,3.0
12.4837899,41.8925173,3.0
12.4837878,41.8925182,3.0
12.4838037,41.8926243,3.0
12.4838014,41.8926247,3.0
12.483799,41.8926244,3.0
12.4837969,41.8926236,3.0
12.4837952,41.8926223,3.0
12.4837942,41.8926207,3.0
12.483794,41.892619,3.0
12.4837945,41.8926173,3.0
12.4837957,41.8926158,3.0
12.4837976,41.8926146,3.0
12.4837998,41.892614,3.0
12.4838021,41.892614,3.0
12.4838044,41.8926145,3.0
12.4838063,41.8926155,3.0
12.4838077,41.892617,3.0
12.4838083,41.8926187,3.0
12.4838082,41.8926204,3.0
12.4838073,41.8926221,3.0
12.4838058,41.8926234,3.0
12.4838037,41.8926243,3.0
12.4841839,41.8925241,3.0
12.4841816,41.8925244,3.0
12.4841792,41.8925242,3.0
12.4841771,41.8925234,3.0
12.4841754,41.8925221,3.0
12.4841744,41.8925205,3.0
12.4841742,41.8925188,3.0
12.4841747,41.8925171,3.0
12.4841759,41.8925156,3.0
12.4841778,41.8925144,3.0
12.48418,41.8925138,3.0
12.4841823,41.8925138,3.0
12.4841846,41.8925143,3.0
12.4841865,41.8925153,3.0
12.4841879,41.8925168,3.0
12.4841885,41.8925185,3.0
12.4841884,41.8925202,3.0
12.4841875,41.8925219,3.0
12.484186,41.8925232,3.0
12.4841839,41.8925241,3.0
12.4841468,41.8925435,3.0
12.4841445,41.8925439,3.0
12.4841421,41.8925436,3.0
12.48414,41.8925428,3.0
12.4841383,41.8925415,3.0
12.4841373,41.8925399,3.0
12.4841371,41.8925382,3.0
12.4841376,41.8925365,3.0
12.4841389,41.892535,3.0
12.4841407,41.8925339,3.0
12.4841429,41.8925333,3.0
12.4841452,41.8925332,3.0
12.4841475,41.8925337,3.0
12.4841494,41.8925347,3.0
12.4841507,41.8925362,3.0
12.4841514,41.8925379,3.0
12.4841513,41.8925396,3.0
12.4841504,41.8925413,3.0
12.4841489,41.8925426,3.0
12.4841468,41.8925435,3.0
12.4837799,41.892616,3.0
12.4837776,41.8926164,3.0
12.4837752,41.8926161,3.0
12.4837731,41.8926153,3.0
12.4837714,41.892614,3.0
12.4837704,41.8926124,3.0
12.4837702,41.8926107,3.0
12.4837707,41.892609,3.0
12.483772,41.8926075,3.0
12.4837738,41.8926064,3.0
12.483776,41.8926058,3.0
12.4837783,41.8926057,3.0
12.4837805,41.8926062,3.0
12.4837825,41.8926072,3.0
12.4837838,41.8926087,3.0
